6, 12, pa1-debug-c-empivot.txt
  164.19,   231.96,   238.43
  145.99,   269.59,   267.18
  127.70,   306.79,   295.95
  195.13,   255.54,   228.79
  177.00,   293.04,   257.59
  158.79,   330.20,   286.46
  168.73,   250.44,   193.50
  159.21,   299.31,   182.41
  149.85,   348.20,   171.37
  207.63,   259.03,   193.85
  198.05,   307.82,   182.74
  188.69,   356.69,   171.70
  172.85,   237.96,   169.49
  155.06,   253.49,   126.38
  137.75,   269.74,    83.92
  186.74,   203.93,   152.63
  169.14,   219.72,   109.87
  152.23,   236.67,    67.98
  242.71,   213.91,   234.53
  289.60,   206.77,   250.91
  336.60,   199.38,   267.51
  247.00,   184.31,   207.20
  293.88,   177.43,   223.51
  340.86,   170.34,   240.08
  145.45,   216.98,   207.39
  101.74,   231.64,   227.68
   57.71,   246.63,   248.04
  163.47,   223.38,   242.72
  119.82,   237.72,   262.86
   75.76,   252.12,   282.97
  166.48,   198.72,   247.82
  137.35,   211.33,   286.87
  107.94,   223.84,   325.72
  171.35,   237.99,   240.00
  142.33,   250.35,   279.05
  113.03,   262.60,   317.95
  194.17,   255.29,   229.13
  209.09,   297.39,   253.92
  223.91,   339.20,   278.85
  231.45,   241.43,   229.94
  246.28,   283.49,   254.83
  261.08,   325.31,   279.81
  235.38,   245.46,   199.84
  268.66,   275.86,   177.35
  302.05,   306.13,   155.11
  227.49,   227.39,   164.86
  261.02,   258.00,   142.57
  294.72,   288.45,   120.58
  154.03,   226.56,   228.57
  124.52,   261.11,   250.82
   94.86,   295.32,   273.06
  182.83,   254.51,   225.64
  153.46,   288.87,   247.90
  123.98,   322.93,   270.19
  183.95,   258.88,   209.69
  185.63,   309.43,   202.29
  187.44,   359.96,   194.96
  215.02,   254.26,   185.18
  216.64,   304.87,   177.85
  218.44,   355.44,   170.59
  198.51,   255.88,   228.32
  200.70,   306.75,   231.81
  202.93,   357.49,   235.38
  201.71,   258.27,   188.41
  203.93,   309.33,   191.91
  206.26,   360.26,   195.46
  151.42,   232.29,   212.34
  119.82,   271.67,   216.07
   88.15,   310.89,   219.89
  181.19,   258.21,   204.66
  149.74,   297.45,   208.34
  118.28,   336.56,   212.11
