8, 6, 12, pa2-debug-b-optpivot.txt
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  351.47,   422.68, -1332.99
  336.24,   441.73, -1376.64
  321.01,   460.77, -1420.29
  399.03,   426.44, -1347.94
  383.81,   445.48, -1391.60
  368.58,   464.52, -1435.25
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  364.48,   422.92, -1343.14
  363.05,   436.13, -1391.34
  361.62,   449.35, -1439.54
  413.63,   414.55, -1346.89
  412.20,   427.76, -1395.09
  410.77,   440.97, -1443.30
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  420.53,   433.73, -1259.05
  455.92,   466.27, -1245.32
  491.31,   498.82, -1231.59
  431.20,   442.41, -1307.12
  466.59,   474.96, -1293.39
  501.97,   507.51, -1279.66
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  346.01,   415.18, -1264.35
  298.11,   427.20, -1256.53
  250.21,   439.21, -1248.72
  339.15,   419.90, -1313.65
  291.25,   431.92, -1305.84
  243.35,   443.94, -1298.02
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  367.81,   455.61, -1286.71
  357.51,   503.17, -1298.18
  347.20,   550.74, -1309.65
  392.54,   450.56, -1329.87
  382.23,   498.12, -1341.34
  371.93,   545.68, -1352.82
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  424.56,   449.05, -1288.50
  468.90,   472.08, -1290.14
  513.25,   495.12, -1291.79
  445.11,   408.06, -1308.43
  489.45,   431.09, -1310.07
  533.80,   454.12, -1311.72
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  431.13,   427.49, -1328.28
  476.66,   427.43, -1348.96
  522.18,   427.38, -1369.63
  440.88,   383.44, -1306.71
  486.40,   383.39, -1327.39
  531.92,   383.33, -1348.07
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  380.23,   458.60, -1311.04
  374.90,   495.84, -1343.98
  369.57,   533.09, -1376.91
  390.08,   426.93, -1348.45
  384.75,   464.17, -1381.39
  379.43,   501.41, -1414.32
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  424.87,   447.02, -1311.64
  469.99,   466.87, -1320.06
  515.10,   486.71, -1328.47
  446.32,   403.71, -1298.82
  491.43,   423.56, -1307.23
  536.55,   443.40, -1315.64
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  396.61,   422.24, -1243.82
  418.42,   421.21, -1198.84
  440.23,   420.18, -1153.86
  427.98,   386.75, -1259.84
  449.79,   385.72, -1214.86
  471.60,   384.69, -1169.88
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  349.66,   423.29, -1330.62
  329.94,   433.42, -1375.44
  310.23,   443.55, -1420.26
  391.87,   408.01, -1352.64
  372.15,   418.14, -1397.46
  352.44,   428.27, -1442.28
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  362.88,   406.23, -1345.42
  350.13,   426.49, -1389.32
  337.38,   446.75, -1433.22
  392.57,   445.34, -1336.00
  379.82,   465.60, -1379.90
  367.07,   485.86, -1423.79
