6, 12, pa2-debug-d-empivot.txt
  146.34,   205.31,   226.22
   99.36,   222.41,   226.99
   52.39,   239.52,   227.76
  152.86,   224.78,   191.89
  105.89,   241.88,   192.66
   58.91,   258.99,   193.43
  209.41,   237.08,   242.97
  234.55,   275.93,   261.90
  259.69,   314.79,   280.83
  234.03,   236.51,   211.45
  259.17,   275.36,   230.38
  284.31,   314.21,   249.31
  186.65,   217.89,   257.31
  181.39,   252.24,   293.26
  176.12,   286.58,   329.21
  195.98,   246.68,   231.16
  190.72,   281.03,   267.11
  185.46,   315.38,   303.06
  162.42,   161.89,   229.11
  133.95,   139.39,   263.51
  105.48,   116.89,   297.91
  173.81,   188.98,   256.26
  145.35,   166.47,   290.66
  116.88,   143.97,   325.06
  207.30,   250.04,   199.89
  234.54,   291.78,   195.96
  261.78,   333.53,   192.03
  240.33,   229.33,   208.82
  267.57,   271.07,   204.90
  294.81,   312.81,   200.97
  197.95,   207.40,   261.28
  206.10,   198.59,   309.82
  214.26,   189.78,   358.35
  211.52,   170.85,   252.36
  219.68,   162.04,   300.90
  227.83,   153.23,   349.44
  241.16,   223.51,   192.21
  284.28,   248.53,   196.08
  327.39,   273.55,   199.94
  238.23,   222.40,   232.09
  281.35,   247.42,   235.95
  324.46,   272.44,   239.82
  196.11,   242.32,   238.78
  207.78,   272.68,   276.75
  219.45,   303.04,   314.73
  220.38,   214.27,   253.74
  232.05,   244.63,   291.72
  243.72,   274.98,   329.70
  177.85,   232.35,   171.34
  164.90,   276.19,   151.07
  151.96,   320.02,   130.80
  189.42,   251.19,   204.68
  176.48,   295.02,   184.41
  163.53,   338.86,   164.13
  154.66,   204.80,   175.18
  107.22,   212.34,   161.30
   59.78,   219.88,   147.41
  143.62,   206.15,   213.61
   96.19,   213.69,   199.72
   48.75,   221.23,   185.83
  159.99,   198.74,   168.78
  118.08,   211.29,   144.57
   76.18,   223.84,   120.35
  149.36,   222.24,   199.36
  107.45,   234.79,   175.14
   65.55,   247.34,   150.93
  185.44,   243.31,   181.50
  181.90,   292.42,   172.82
  178.37,   341.54,   164.15
  200.66,   250.80,   217.72
  197.13,   299.91,   209.05
  193.60,   349.03,   200.37
