27, 8, pa1-debug-c-output1.txt
  198.05,   206.45,   205.19
  392.31,   399.95,   200.22
  212.00,   209.24,   208.30
  210.94,   211.39,   333.54
  209.75,   213.59,   458.47
  213.43,   334.13,   206.10
  212.52,   336.05,   330.93
  211.53,   338.12,   455.75
  214.96,   459.04,   203.84
  214.16,   460.99,   328.42
  213.29,   463.12,   453.24
  336.29,   207.47,   209.12
  335.41,   209.80,   334.20
  334.54,   212.01,   459.24
  338.04,   332.41,   206.99
  337.42,   334.50,   331.86
  336.65,   336.67,   456.78
  339.89,   457.29,   204.83
  339.34,   459.31,   329.65
  338.62,   461.47,   454.59
  460.94,   205.63,   209.99
  460.09,   208.08,   334.91
  459.37,   210.28,   460.01
  463.00,   330.73,   208.01
  462.37,   332.93,   332.79
  461.63,   335.14,   457.71
  465.04,   455.68,   205.96
  464.49,   457.74,   330.80
  463.73,   459.87,   455.72
  210.55,   208.89,   448.98
  210.89,   210.42,   573.74
  211.18,   211.80,   698.36
  209.00,   333.43,   446.83
  209.36,   335.14,   571.80
  209.65,   336.90,   696.81
  207.42,   458.42,   444.85
  207.81,   460.16,   570.02
  208.04,   461.98,   695.40
  335.33,   210.61,   448.28
  335.67,   211.93,   573.19
  335.76,   213.21,   697.94
  334.12,   335.26,   446.39
  334.44,   336.88,   571.44
  334.48,   338.42,   696.52
  332.76,   460.06,   444.74
  333.07,   461.86,   569.81
  333.14,   463.68,   695.00
  460.16,   212.19,   447.59
  460.58,   213.41,   572.65
  460.70,   214.76,   697.63
  459.11,   337.03,   445.87
  459.46,   338.57,   571.00
  459.51,   339.94,   696.28
  457.90,   461.77,   444.46
  458.15,   463.53,   569.49
  458.22,   465.32,   694.70
  209.72,   448.35,   211.31
  211.61,   447.69,   335.91
  213.43,   447.21,   460.75
  209.72,   573.30,   211.66
  211.57,   573.03,   336.33
  213.34,   572.74,   461.29
  210.10,   698.17,   212.15
  211.80,   698.61,   337.14
  213.32,   698.49,   462.29
  334.63,   448.58,   209.57
  336.79,   448.01,   334.39
  338.77,   447.58,   459.34
  334.63,   573.52,   209.93
  336.59,   573.05,   334.98
  338.46,   572.68,   460.06
  334.66,   698.39,   210.28
  336.28,   698.28,   335.68
  337.95,   698.00,   460.94
  459.78,   448.94,   207.96
  461.94,   448.42,   332.81
  463.87,   447.97,   457.73
  459.60,   573.81,   208.27
  461.65,   573.22,   333.40
  463.62,   572.78,   458.50
  459.24,   698.54,   208.32
  461.10,   697.99,   333.90
  463.02,   697.48,   459.34
  210.92,   450.70,   448.95
  212.43,   451.78,   574.12
  213.77,   452.93,   699.48
  209.54,   576.23,   448.15
  211.00,   577.12,   573.42
  212.36,   577.96,   698.83
  208.26,   702.00,   447.80
  209.65,   702.56,   573.03
  211.23,   702.66,   698.11
  336.25,   452.33,   447.71
  337.67,   453.46,   572.79
  338.86,   454.60,   697.98
  334.64,   577.44,   447.10
  336.09,   578.50,   572.10
  337.40,   579.62,   697.00
  332.83,   702.79,   446.63
  334.40,   703.59,   571.51
  336.05,   704.18,   695.94
  461.37,   454.01,   446.30
  462.73,   455.10,   571.33
  463.93,   456.18,   696.58
  459.78,   578.80,   445.73
  461.22,   579.96,   570.63
  462.48,   581.31,   695.37
  457.85,   703.52,   445.21
  459.46,   704.58,   570.01
  461.02,   705.79,   694.16
  448.57,   209.40,   208.30
  452.14,   206.50,   333.15
  455.82,   203.36,   458.20
  445.88,   334.43,   211.69
  449.68,   331.29,   336.43
  453.34,   328.19,   461.29
  443.17,   459.30,   215.02
  447.07,   456.04,   339.82
  450.72,   452.86,   464.69
  573.81,   212.25,   205.03
  577.27,   209.28,   329.80
  580.84,   206.13,   454.81
  571.12,   337.45,   208.53
  574.67,   334.27,   333.07
  578.14,   331.05,   457.79
  568.28,   462.45,   211.82
  571.99,   459.17,   336.37
  575.50,   455.90,   461.03
  699.54,   215.07,   201.94
  702.80,   211.89,   326.73
  706.01,   208.73,   451.65
  696.51,   340.30,   205.47
  699.73,   336.99,   329.79
  702.88,   333.61,   454.30
  693.30,   465.38,   208.63
  696.75,   462.08,   332.75
  700.05,   458.70,   457.17
  451.75,   208.46,   450.34
  449.99,   211.08,   575.34
  447.94,   213.84,   700.27
  455.69,   333.24,   447.23
  453.87,   336.18,   572.32
  451.75,   338.97,   697.56
  459.48,   457.91,   444.44
  457.56,   461.09,   569.44
  455.47,   464.28,   694.62
  576.77,   204.76,   452.17
  575.06,   207.60,   577.21
  573.21,   210.60,   702.25
  580.49,   329.65,   448.94
  578.67,   332.54,   574.07
  576.75,   335.44,   699.49
  584.26,   454.49,   445.96
  582.35,   457.52,   571.02
  580.36,   460.58,   696.48
  701.98,   200.90,   454.24
  700.19,   204.11,   579.25
  698.66,   207.33,   704.23
  705.27,   325.74,   450.69
  703.42,   328.71,   575.73
  701.84,   331.89,   701.15
  708.82,   450.81,   447.31
  706.94,   453.67,   572.45
  705.17,   456.69,   698.21
  448.44,   448.79,   209.69
  448.19,   445.93,   334.52
  447.72,   443.16,   459.43
  449.39,   573.63,   212.33
  449.04,   570.71,   337.46
  448.58,   567.96,   462.53
  450.16,   698.32,   214.76
  449.61,   695.47,   340.33
  449.11,   692.68,   465.70
  573.65,   447.95,   210.54
  573.20,   445.08,   335.11
  572.57,   442.22,   459.84
  574.45,   572.74,   213.07
  574.14,   569.86,   337.90
  573.67,   567.06,   462.84
  575.25,   697.44,   215.34
  574.94,   694.53,   340.73
  574.50,   691.70,   466.14
  698.78,   446.87,   211.39
  698.04,   443.97,   335.56
  697.19,   441.00,   460.04
  699.56,   571.75,   213.80
  699.14,   569.01,   338.12
  698.51,   566.22,   462.89
  700.59,   696.50,   216.21
  700.38,   693.97,   341.10
  699.88,   691.49,   466.36
  451.79,   450.35,   451.30
  453.85,   448.02,   576.31
  455.74,   445.62,   701.54
  454.45,   575.12,   454.10
  456.58,   572.86,   578.95
  458.54,   570.77,   703.71
  456.79,   699.80,   456.97
  459.10,   697.46,   581.65
  461.33,   695.26,   705.77
  576.59,   447.67,   448.72
  578.66,   445.16,   573.78
  580.66,   442.65,   699.27
  579.50,   572.47,   451.42
  581.60,   570.13,   576.44
  583.51,   567.92,   701.55
  582.16,   697.11,   454.41
  584.36,   694.88,   579.37
  586.34,   692.87,   703.94
  701.18,   444.71,   445.97
  703.27,   442.03,   571.08
  705.51,   439.52,   696.81
  704.32,   569.90,   448.49
  706.36,   567.38,   573.79
  708.31,   564.81,   699.46
  707.52,   695.16,   451.63
  709.58,   692.87,   576.99
  711.41,   690.34,   702.26
