6, 12, pa1-unknown-i-empivot.txt
  163.20,   229.85,   228.18
  126.83,   262.52,   233.79
   89.80,   294.97,   238.99
  174.42,   250.70,   195.66
  138.05,   283.35,   201.20
  101.11,   315.68,   206.22
  172.60,   226.24,   167.20
  156.74,   257.02,   129.72
  141.32,   287.33,    91.90
  204.88,   249.78,   170.69
  189.14,   280.50,   133.29
  173.86,   310.59,    95.74
  247.13,   235.98,   222.34
  291.79,   257.24,   220.25
  336.79,   278.20,   218.02
  251.55,   221.89,   185.82
  296.27,   243.36,   183.85
  341.38,   264.51,   181.66
  173.21,   200.03,   163.01
  158.91,   202.76,   114.06
  145.18,   206.41,    63.46
  206.82,   219.07,   153.00
  192.81,   221.81,   103.85
  179.62,   225.23,    52.91
  187.99,   252.81,   228.46
  178.49,   301.98,   232.55
  168.71,   350.80,   236.46
  202.78,   260.95,   192.69
  193.27,   310.25,   196.86
  183.48,   359.15,   200.80
  252.00,   209.72,   183.07
  300.39,   216.93,   179.38
  349.16,   224.08,   175.53
  254.00,   219.47,   221.45
  302.30,   226.60,   217.68
  350.94,   233.69,   213.74
  183.70,   257.04,   209.14
  181.84,   307.14,   215.09
  179.78,   356.78,   220.84
  222.33,   258.32,   215.73
  220.66,   308.23,   221.67
  218.81,   357.67,   227.45
  183.52,   254.96,   189.92
  181.18,   304.77,   177.86
  178.73,   354.18,   165.67
  221.55,   259.48,   198.69
  219.40,   309.15,   186.62
  217.15,   358.44,   174.45
  191.33,   260.23,   203.11
  182.45,   306.80,   218.23
  173.38,   352.89,   233.13
  200.75,   248.21,   240.05
  192.08,   294.56,   255.16
  183.22,   340.47,   270.13
  232.23,   251.42,   188.03
  258.02,   281.15,   155.88
  284.47,   310.22,   123.49
  228.26,   223.05,   160.02
  254.35,   252.89,   127.71
  281.22,   281.88,    95.08
  166.39,   242.58,   194.26
  133.33,   278.55,   201.11
   99.75,   314.21,   207.41
  177.98,   244.51,   232.14
  145.10,   280.49,   238.95
  111.74,   316.29,   245.49
  243.28,   240.79,   187.81
  283.54,   255.16,   162.47
  324.49,   269.11,   136.92
  246.17,   202.89,   173.73
  286.59,   217.36,   148.44
  327.78,   231.45,   122.90
