8, 8, 27, 125, pa2-debug-b-calreadings.txt
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
   98.78,   101.18, -1401.48
   96.51,    93.75, -1151.60
   95.98,   351.06, -1394.08
   93.71,   343.62, -1144.20
  348.75,   103.91, -1399.13
  346.48,    96.48, -1149.25
  345.96,   353.78, -1391.72
  343.69,   346.35, -1141.84
   99.18,   100.85,    98.69
   98.03,    97.17,   223.64
   96.01,    93.74,   348.30
   97.62,   226.31,   102.12
   96.17,   221.92,   227.05
   94.75,   218.81,   351.68
   95.58,   350.92,   105.72
   94.83,   346.92,   230.65
   93.97,   343.34,   355.91
  224.10,   103.00,    99.79
  222.37,    98.49,   224.31
  221.02,    94.92,   349.64
  221.96,   227.69,   103.09
  221.53,   223.76,   227.85
  219.99,   220.53,   353.30
  220.58,   352.65,   107.48
  220.03,   348.64,   232.21
  218.48,   344.65,   357.27
  348.30,   104.06,   100.68
  347.54,   100.33,   226.01
  346.60,    96.22,   351.04
  347.05,   229.29,   104.81
  346.54,   224.92,   229.67
  345.40,   221.78,   354.43
  345.58,   353.82,   108.22
  344.58,   350.23,   233.40
  344.14,   346.06,   358.61
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  100.76,   101.28, -1273.35
   94.26,   101.05, -1023.44
  100.87,   351.28, -1273.12
   94.37,   351.05, -1023.21
  350.67,   101.16, -1266.86
  344.17,   100.93, -1016.94
  350.79,   351.16, -1266.62
  344.29,   350.93, -1016.71
  100.96,   101.36,   226.75
   97.91,   101.18,   351.61
   94.66,   101.36,   476.26
  100.38,   225.98,   226.42
   97.17,   226.14,   351.70
   93.96,   225.60,   477.11
  100.87,   350.85,   227.30
   97.44,   351.16,   351.47
   94.48,   350.85,   476.43
  225.53,   101.57,   229.88
  222.77,   101.00,   355.11
  219.62,   100.50,   479.73
  225.36,   225.84,   230.50
  222.71,   225.68,   355.34
  219.65,   226.11,   479.85
  226.21,   351.52,   229.90
  222.19,   351.41,   355.17
  219.35,   351.10,   479.67
  350.95,   101.61,   233.22
  347.34,   101.20,   357.62
  344.08,   101.04,   483.09
  350.71,   226.06,   233.75
  347.23,   226.45,   357.84
  344.03,   226.12,   483.55
  351.22,   351.40,   233.45
  347.72,   351.27,   357.93
  343.83,   350.55,   482.98
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
   99.46,   100.36, -1151.86
   97.43,   102.41,  -901.88
   93.95,   350.29, -1153.95
   91.92,   352.34,  -903.97
  349.39,   105.89, -1149.87
  347.36,   107.93,  -899.89
  343.88,   355.82, -1151.96
  341.85,   357.86,  -901.98
   99.03,   100.14,   348.05
   98.45,   101.56,   472.93
   97.77,   102.58,   598.49
   96.90,   225.44,   346.96
   95.51,   226.84,   471.70
   94.61,   227.08,   596.65
   93.74,   350.64,   345.56
   93.07,   351.07,   471.27
   92.22,   352.02,   596.45
  224.34,   103.42,   349.25
  223.46,   103.83,   473.76
  222.13,   104.93,   599.09
  222.10,   227.97,   348.51
  220.31,   228.88,   473.55
  219.58,   230.11,   597.60
  219.00,   353.27,   347.29
  218.35,   354.11,   472.38
  216.87,   354.93,   596.97
  349.58,   105.94,   349.67
  347.91,   106.63,   474.83
  347.60,   108.23,   600.19
  346.15,   230.44,   348.84
  345.26,   231.76,   473.66
  345.00,   233.33,   598.79
  344.04,   355.46,   348.01
  342.40,   356.70,   473.30
  341.51,   357.74,   598.23
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
   98.39,    98.51, -1026.76
  104.56,    98.45,  -776.84
   98.41,   348.51, -1026.71
  104.58,   348.45,  -776.78
  348.32,    98.49, -1032.93
  354.49,    98.44,  -783.01
  348.33,   348.49, -1032.88
  354.51,   348.44,  -782.95
   98.43,    98.56,   473.62
  101.87,    98.18,   598.50
  104.15,    98.33,   723.66
   98.70,   223.68,   473.16
  101.44,   223.43,   598.01
  104.89,   223.09,   723.37
   98.77,   348.26,   473.70
  101.06,   348.14,   598.08
  104.29,   348.91,   723.38
  222.95,    98.93,   470.54
  226.44,    98.00,   595.29
  229.53,    98.29,   719.61
  223.68,   223.13,   469.90
  226.27,   223.56,   595.23
  229.26,   223.33,   720.27
  223.46,   348.79,   469.79
  226.88,   348.05,   594.86
  229.65,   348.15,   719.77
  348.07,    98.81,   466.90
  351.64,    98.70,   592.32
  354.74,    98.51,   717.48
  348.45,   223.33,   467.54
  351.68,   223.93,   592.34
  354.45,   222.96,   717.35
  348.40,   348.00,   467.34
  351.20,   348.81,   592.20
  354.57,   348.44,   717.40
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  100.74,   100.32,  -898.66
  107.36,   107.77,  -648.86
  102.39,   350.21,  -906.15
  109.00,   357.65,  -656.35
  350.65,    98.48,  -905.22
  357.26,   105.93,  -655.42
  352.29,   348.36,  -912.71
  358.91,   355.81,  -662.91
  100.73,   100.21,   601.68
  103.89,   104.27,   726.60
  107.54,   107.85,   851.25
  101.21,   224.77,   598.03
  105.10,   228.58,   722.44
  108.14,   232.44,   847.00
  102.31,   350.25,   593.35
  105.28,   354.19,   718.92
  108.86,   357.79,   844.02
  225.83,    99.02,   597.75
  228.55,   103.26,   723.36
  232.76,   106.46,   847.62
  226.47,   224.67,   594.42
  229.40,   228.31,   719.57
  233.30,   231.33,   844.06
  227.12,   349.54,   590.99
  230.97,   352.73,   715.15
  233.81,   356.41,   840.01
  351.14,    98.17,   594.43
  353.97,   102.15,   719.58
  356.82,   105.68,   844.27
  351.29,   223.91,   591.27
  354.57,   227.04,   716.24
  358.37,   230.43,   840.59
  352.64,   348.64,   587.24
  355.80,   352.02,   712.07
  359.02,   355.43,   837.39
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
   99.36,   225.06, -1400.34
  104.70,   232.01, -1150.49
   95.41,   474.93, -1407.21
  100.76,   481.89, -1157.36
  349.27,   228.85, -1405.79
  354.61,   235.81, -1155.95
  345.32,   478.73, -1412.66
  350.67,   485.68, -1162.82
   99.53,   224.80,    99.43
  101.99,   228.11,   224.48
  104.91,   231.80,   349.54
   97.32,   350.01,    96.00
   99.84,   353.57,   220.75
  102.71,   356.76,   346.33
   95.78,   474.64,    93.15
   98.23,   478.62,   217.75
  100.43,   481.84,   342.42
  224.49,   227.31,    97.32
  227.17,   230.08,   221.85
  229.84,   233.77,   346.77
  221.98,   352.21,    93.39
  224.61,   355.09,   218.71
  228.09,   359.21,   343.51
  220.41,   476.99,    89.66
  222.96,   480.59,   214.69
  226.02,   483.66,   339.79
  349.24,   228.81,    94.45
  352.43,   232.07,   218.78
  354.46,   235.73,   343.73
  347.39,   354.16,    91.20
  350.27,   357.10,   215.85
  353.05,   360.58,   340.58
  345.01,   478.31,    87.14
  348.25,   481.99,   212.00
  350.46,   485.23,   336.69
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
