6, 12, pa2-debug-e-empivot.txt
  154.91,   216.88,   179.42
  119.01,   254.50,   183.77
   82.29,   293.06,   189.06
  168.57,   226.26,   216.02
  132.51,   263.38,   220.40
   95.64,   301.60,   225.38
  149.93,   211.92,   193.72
  114.30,   247.52,   179.43
   78.04,   284.13,   166.13
  174.01,   226.90,   164.56
  138.50,   262.24,   150.16
  102.41,   298.08,   136.74
  201.88,   204.34,   141.90
  222.68,   224.28,   100.16
  242.23,   244.79,    59.40
  236.65,   203.73,   161.47
  257.94,   222.89,   120.05
  278.27,   242.40,    79.56
  218.18,   215.43,   233.69
  234.51,   226.82,   279.70
  250.66,   238.25,   325.87
  209.41,   177.63,   245.23
  225.63,   189.44,   290.87
  241.67,   201.38,   336.65
  224.91,   196.27,   238.18
  263.93,   207.91,   266.19
  302.76,   219.57,   294.52
  247.88,   196.53,   205.17
  286.98,   208.09,   233.17
  325.84,   219.75,   261.47
  215.43,   237.46,   200.04
  236.17,   283.90,   187.65
  256.67,   330.46,   175.67
  220.38,   224.97,   162.16
  240.96,   271.37,   149.74
  261.47,   317.65,   137.75
  215.22,   213.27,   236.55
  247.70,   233.00,   269.14
  280.07,   252.60,   302.15
  244.41,   196.24,   215.53
  276.91,   216.15,   247.97
  309.23,   235.98,   280.86
  215.21,   180.91,   143.10
  238.30,   162.61,   105.35
  260.78,   145.72,    68.45
  227.25,   150.87,   167.73
  251.09,   132.08,   130.00
  274.67,   114.11,    93.00
  201.37,   213.52,   145.76
  221.88,   235.98,   104.88
  241.32,   258.61,    64.97
  236.28,   199.95,   159.43
  257.09,   221.86,   118.89
  277.00,   244.06,    79.26
  168.82,   179.64,   239.64
  152.06,   190.20,   286.26
  134.89,   200.94,   332.77
  193.41,   211.70,   241.16
  176.75,   222.13,   288.01
  159.67,   232.69,   334.75
  214.74,   238.28,   191.53
  241.34,   280.22,   176.09
  267.74,   322.07,   161.12
  232.87,   215.14,   164.62
  259.27,   256.89,   149.28
  285.62,   298.41,   134.42
  148.00,   189.95,   215.35
  111.75,   202.35,   249.30
   74.41,   215.36,   283.13
  175.80,   204.16,   240.06
  139.66,   216.04,   274.19
  102.63,   228.41,   308.21
